"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
750,"1","2024-03-31T05:58:24.911900Z",2216,"[{""start"":0,""end"":6,""text"":""桃褪绿叶斑病"",""labels"":[""Disease""]},{""start"":7,""end"":37,""text"":""Peach chlorotic leafspot virus"",""labels"":[""English""]},{""start"":54,""end"":59,""text"":""蔷薇科果树"",""labels"":[""Crops""]},{""start"":60,""end"":65,""text"":""仁果类果树"",""labels"":[""Crops""]},{""start"":76,""end"":81,""text"":""核果类果树"",""labels"":[""Crops""]},{""start"":105,""end"":108,""text"":""暗绿色"",""labels"":[""Symptom""]},{""start"":109,""end"":116,""text"":""凹陷斑点或波纹"",""labels"":[""Symptom""]},{""start"":170,""end"":177,""text"":""黑褐色坏死线纹"",""labels"":[""Symptom""]},{""start"":185,""end"":189,""text"":""凹陷条纹"",""labels"":[""Symptom""]},{""start"":225,""end"":229,""text"":""褪绿斑点"",""labels"":[""Symptom""]}]",617.207,"桃褪绿叶斑病	Peach chlorotic leafspot virus	桃褪绿叶斑病能为害几乎能侵染所有蔷薇科果树。仁果类果树上潜伏侵染，同时也引起核果类果树的多种病害。世界范围内分布。	病毒侵染桃叶，产生暗绿色、凹陷斑点或波纹，多发生在叶片一侧，形状不规整，直径1～3mm。病株矮化或生长衰退。有的病株顶端枯死，枝叶丛生。枝条皮层内有黑褐色坏死线纹，木质部表面产生凹陷条纹。温室症状较田间症状明显，在温室18～22℃条件下，嫁接接种4周后即产生褪绿斑点，迎光看更明显。病叶较健叶小，有的向一侧弯曲呈舟形或匙形。对一些桃品种，由于病毒的侵染常引起嫁接不亲和。如果用李作砧木，会引起很迟才出现的不亲和，在嫁接口附近，呈现坏死组织，6～8年生大树才开始衰退。病毒除引起明显为害外，尚诱发一些隐蔽的失调，如嫁接不亲和，影响植株营养液的流通。如和其他病毒一起侵染，有增毒作用。	","2024-03-31T05:58:24.911900Z"
751,"1","2024-03-31T06:10:27.221038Z",2217,"[{""start"":0,""end"":4,""text"":""苹毛虫 "",""labels"":[""Pest""]},{""start"":4,""end"":21,""text"":""Apple caterpillar"",""labels"":[""English""]},{""start"":65,""end"":67,""text"":""樱桃"",""labels"":[""Crops""]},{""start"":68,""end"":70,""text"":""苹果"",""labels"":[""Crops""]},{""start"":71,""end"":72,""text"":""梨"",""labels"":[""Crops""]},{""start"":73,""end"":74,""text"":""李"",""labels"":[""Crops""]},{""start"":75,""end"":76,""text"":""杏"",""labels"":[""Crops""]},{""start"":77,""end"":78,""text"":""梅"",""labels"":[""Crops""]},{""start"":82,""end"":84,""text"":""东北"",""labels"":[""Area""]},{""start"":85,""end"":87,""text"":""华北"",""labels"":[""Area""]},{""start"":88,""end"":90,""text"":""西北"",""labels"":[""Area""]},{""start"":91,""end"":93,""text"":""华东"",""labels"":[""Area""]},{""start"":129,""end"":134,""text"":""孔洞和缺刻"",""labels"":[""Symptom""]},{""start"":143,""end"":147,""text"":""仅留叶柄"",""labels"":[""Symptom""]}]",722.096,"苹毛虫	Apple caterpillar	苹毛虫学名：Odonestis pruni Linnaeus，鳞翅目，枯叶蛾科。寄主：樱桃、苹果、梨、李、杏、梅等。国内东北、华北、西北、华东等地区均有分布。国外日本、朝鲜、欧洲有分布。	幼虫为害嫩芽和叶片，食叶成孔洞和缺刻，严重时将叶片吃光仅留叶柄。	(1)发生世代：东北一年发生1代，陕西关中1年2代，河北昌黎1年3代。(2)越冬及初次虫源：以幼龄幼虫紧贴于树皮上，或枯叶内越冬。5月上中旬越冬代幼虫化蛹。","2024-03-31T06:10:27.221038Z"
752,"1","2024-03-31T06:11:37.715061Z",2218,"[{""start"":0,""end"":3,""text"":""桑白蚧"",""labels"":[""Pest""]},{""start"":4,""end"":21,""text"":""White peach scale"",""labels"":[""English""]},{""start"":80,""end"":81,""text"":""桃"",""labels"":[""Crops""]},{""start"":82,""end"":83,""text"":""李"",""labels"":[""Crops""]},{""start"":84,""end"":85,""text"":""杏"",""labels"":[""Crops""]},{""start"":86,""end"":88,""text"":""樱桃"",""labels"":[""Crops""]},{""start"":89,""end"":91,""text"":""苹果"",""labels"":[""Crops""]},{""start"":92,""end"":93,""text"":""梨"",""labels"":[""Crops""]},{""start"":94,""end"":96,""text"":""葡萄"",""labels"":[""Crops""]},{""start"":97,""end"":99,""text"":""核桃"",""labels"":[""Crops""]},{""start"":100,""end"":101,""text"":""梅"",""labels"":[""Crops""]},{""start"":102,""end"":103,""text"":""柿"",""labels"":[""Crops""]},{""start"":104,""end"":106,""text"":""枇杷"",""labels"":[""Crops""]},{""start"":107,""end"":109,""text"":""醋栗"",""labels"":[""Crops""]},{""start"":110,""end"":112,""text"":""柑橘"",""labels"":[""Crops""]},{""start"":113,""end"":114,""text"":""桑"",""labels"":[""Crops""]},{""start"":166,""end"":174,""text"":""枝条表而凹凸不平"",""labels"":[""Symptom""]},{""start"":175,""end"":179,""text"":""削弱树势"",""labels"":[""Symptom""]}]",70.261,"桑白蚧	White peach scale	桑白盾蚧Pseudaulacaspis pentagona (Targion1-Tozzetti)同翅目盾蚧科。为害桃、李、杏、樱桃、苹果、梨、葡萄、核桃、梅、柿、枇杷、醋栗、柑橘、桑等。各地均有发生。	桑白蚧以雌成虫和若虫固着在枝干上吸食养分，偶有果实和叶片的。严重时介壳密集重叠，形成枝条表而凹凸不平，削弱树势，3～5年可将全果园毁掉。	广东一年发生5代，浙江3代，北方2代。2代区以第2代受精雌虫于枝条上越冬。","2024-03-31T06:11:37.715061Z"
753,"1","2024-03-31T06:12:37.745314Z",2219,"[{""start"":0,""end"":5,""text"":""桃树木腐病"",""labels"":[""Disease""]},{""start"":6,""end"":25,""text"":""Peach tree wood rot"",""labels"":[""English""]},{""start"":33,""end"":35,""text"":""桃树"",""labels"":[""Crops""]},{""start"":88,""end"":92,""text"":""木质腐朽"",""labels"":[""Symptom""]},{""start"":93,""end"":97,""text"":""呈轮纹状"",""labels"":[""Symptom""]},{""start"":98,""end"":102,""text"":""白色疏松"",""labels"":[""Symptom""]},{""start"":103,""end"":107,""text"":""质软而脆"",""labels"":[""Symptom""]},{""start"":162,""end"":167,""text"":""叶发黄早落"",""labels"":[""Symptom""]},{""start"":174,""end"":178,""text"":""树势衰弱"",""labels"":[""Symptom""]},{""start"":77,""end"":79,""text"":""枝干"",""labels"":[""Part""]},{""start"":159,""end"":161,""text"":""叶片"",""labels"":[""Part""]},{""start"":171,""end"":173,""text"":""植株"",""labels"":[""Part""]},{""start"":197,""end"":201,""text"":""管理不善"",""labels"":[""Condition""]},{""start"":202,""end"":205,""text"":""伤口多"",""labels"":[""Condition""]}]",59.766,"桃树木腐病	Peach tree wood rot	桃树木腐病是老桃树上普遍发生的一种病害。被害桃树树势衰弱，叶色发黄，早期落叶，严重时全树枯死。	(1)枝干。危害枝干心材，使木质腐朽，呈轮纹状，白色疏松，质软而脆，触之易碎，易被暴风所折断。外部表现为多从锯口、虫伤等伤口长出不同形状的一年生或多年生病原子实体。(2)叶片。叶发黄早落。(3)植株。树势衰弱，降低产量或不结果。	老树、病虫弱树及管理不善、伤口多的桃园常发病严重。","2024-03-31T06:12:37.745314Z"
754,"1","2024-03-31T06:13:45.604795Z",2220,"[{""start"":0,""end"":5,""text"":""桃树根朽病"",""labels"":[""Disease""]},{""start"":6,""end"":22,""text"":""Peach root decay"",""labels"":[""English""]},{""start"":45,""end"":47,""text"":""根系"",""labels"":[""Part""]},{""start"":91,""end"":93,""text"":""枝干"",""labels"":[""Part""]},{""start"":206,""end"":208,""text"":""叶片"",""labels"":[""Part""]},{""start"":222,""end"":224,""text"":""果实"",""labels"":[""Part""]},{""start"":232,""end"":234,""text"":""植株"",""labels"":[""Part""]},{""start"":60,""end"":69,""text"":""白色或浅黄色的菌丝"",""labels"":[""Symptom""]},{""start"":160,""end"":165,""text"":""很浓的腥味"",""labels"":[""Symptom""]},{""start"":183,""end"":192,""text"":""马蹄形或扇形子实体"",""labels"":[""Symptom""]},{""start"":209,""end"":213,""text"":""叶片发黄"",""labels"":[""Symptom""]},{""start"":225,""end"":228,""text"":""结果少"",""labels"":[""Symptom""]},{""start"":246,""end"":250,""text"":""忽然萎蔫"",""labels"":[""Symptom""]},{""start"":271,""end"":275,""text"":""低洼积水"",""labels"":[""Condition""]}]",67.642,"桃树根朽病	Peach root decay	桃树根朽病能引起死树。各地均有发生。	(1)根系。根枯死，皮与木质部之间有白色或浅黄色的菌丝，闻之有蘑菇气味。病原形成蘑菇状子实体(2)枝干。茎枯死，枝干的树皮与木质部之间有白色或浅黄色的菌丝，通常在1～2个大枝出现，2年或3年后扩展到全树。病朽的树皮不酸，也不腐烂，但发出很浓的腥味。在剪锯口、伤口及枯死枝干上经常长出马蹄形或扇形子实体，桃树受害后心材腐朽。(3)叶片。叶片发黄，提早脱落。(4)果实。结果少。(5)植株。病树长势弱，夏天病株会忽然萎蔫。	老树、弱树发病较重。土壤透气性差，果园低洼积水，发病重。","2024-03-31T06:13:45.604795Z"
755,"1","2024-03-31T06:16:23.358473Z",2221,"[{""start"":0,""end"":4,""text"":""桃褐腐病"",""labels"":[""Disease""]},{""start"":5,""end"":20,""text"":""Peach brown rot"",""labels"":[""English""]},{""start"":95,""end"":97,""text"":""枝干"",""labels"":[""Part""]},{""start"":155,""end"":157,""text"":""叶片"",""labels"":[""Part""]},{""start"":238,""end"":240,""text"":""花器"",""labels"":[""Part""]},{""start"":339,""end"":341,""text"":""果实"",""labels"":[""Part""]},{""start"":103,""end"":108,""text"":""病斑长圆形"",""labels"":[""Symptom""]},{""start"":114,""end"":118,""text"":""中央凹陷"",""labels"":[""Symptom""]},{""start"":119,""end"":124,""text"":""边缘紫褐色"",""labels"":[""Symptom""]},{""start"":172,""end"":181,""text"":""圆形褐色水烫状斑点"",""labels"":[""Symptom""]},{""start"":187,""end"":192,""text"":""边缘绿褐色"",""labels"":[""Symptom""]},{""start"":193,""end"":198,""text"":""中部黄褐色"",""labels"":[""Symptom""]},{""start"":202,""end"":209,""text"":""深浅相间的轮纹"",""labels"":[""Symptom""]},{""start"":252,""end"":259,""text"":""褐色水渍状斑点"",""labels"":[""Symptom""]},{""start"":285,""end"":291,""text"":""花柱肿大畸形"",""labels"":[""Symptom""]},{""start"":329,""end"":335,""text"":""花芽松散干枯"",""labels"":[""Symptom""]},{""start"":345,""end"":353,""text"":""病果初期呈现褐色"",""labels"":[""Symptom""]},{""start"":354,""end"":359,""text"":""圆形小病斑"",""labels"":[""Symptom""]},{""start"":375,""end"":379,""text"":""粉状小球"",""labels"":[""Symptom""]},{""start"":381,""end"":387,""text"":""同心轮纹排列"",""labels"":[""Symptom""]},{""start"":537,""end"":541,""text"":""高温高湿"",""labels"":[""Condition""]},{""start"":584,""end"":589,""text"":""清园不彻底"",""labels"":[""Condition""]},{""start"":590,""end"":594,""text"":""地势低洼"",""labels"":[""Condition""]},{""start"":595,""end"":601,""text"":""通风透光较差"",""labels"":[""Condition""]}]",157.528,"桃褐腐病	Peach brown rot	桃褐腐病在全国各桃产区均有发生。发病后能引起大量烂果、落果。受害果实不仅在果园中相互传染为害，而且在贮运期中亦可继续传染发病，造成很大损失。	(1)枝干。新梢发病，病斑长圆形，褐色，后期中央凹陷，边缘紫褐色，常发生流胶，当病斑扩大至围绕枝梢一周后，病梢上部枯死。(2)叶片。嫩叶染病，多从叶缘开始，产生圆形褐色水烫状斑点，很快扩大，边缘绿褐色，中部黄褐色，可见有深浅相间的轮纹，后渐扩展到叶柄，全叶枯萎，病叶残留于枝上经久不落。(3)花器。先侵染花瓣和柱头，初呈褐色水渍状斑点，后期花萎凋，花朵成喇叭状，无力张开，花瓣顶部变褐，花柱肿大畸形。潮湿天气病花迅速腐烂，表面丛生灰霉；天气干燥时则萎垂干枯，残留枝上，严重的花芽松散干枯。(4)果实。采收前病果初期呈现褐色、圆形小病斑，而后病斑扩展很快，并露出灰色、粉状小球，呈同心轮纹排列，病果大部分或全部腐烂，最后呈僵果干枯挂在树上。	(1)时期。桃花芽破口期、幼果至硬核期、采果前后期、采后至销售贮运期和连续台风出现的秋雨连绵高湿期。(2)品种。一般凡成熟后质地柔嫩，汁多，味甜，皮薄的品种比较感病。(3)气候。春夏之间雨水多，台风、秋雨季节，沿河及沿湖多雾有利于发病。果实贮运中如遇高温高湿，损失更重。(4)虫害。蚜虫、介壳虫、叶蝉、椿象等造成桃树伤口，传播病原。(5)环境。清园不彻底，地势低洼，通风透光较差，发病较重。(6)苗木。未经检疫从病区及老栽植区引种的接穗苗木带菌，发病多。","2024-03-31T06:16:23.358473Z"
756,"1","2024-03-31T06:16:59.005959Z",2222,"[{""start"":0,""end"":4,""text"":""桃曲霉病"",""labels"":[""Disease""]},{""start"":5,""end"":24,""text"":""Peach aspergillosis"",""labels"":[""English""]},{""start"":35,""end"":36,""text"":""桃"",""labels"":[""Part""]},{""start"":47,""end"":49,""text"":""温热"",""labels"":[""Condition""]},{""start"":59,""end"":62,""text"":""淡褐色"",""labels"":[""Symptom""]},{""start"":63,""end"":69,""text"":""水浸状的病斑"",""labels"":[""Symptom""]},{""start"":79,""end"":83,""text"":""白色菌丛"",""labels"":[""Symptom""]},{""start"":90,""end"":97,""text"":""菌丛变为黄黑色"",""labels"":[""Symptom""]}]",35.433,"桃曲霉病	Peach aspergillosis	桃曲霉病是一种在成熟桃上发生的烂果病。常见于温热的地区。	发病果出现淡褐色、水浸状的病斑，接着在病斑表面出现白色菌丛，靠近中间部分菌丛变为黄黑色，病斑扩展很快。	","2024-03-31T06:16:59.005959Z"
757,"1","2024-03-31T06:18:04.813604Z",2223,"[{""start"":0,""end"":4,""text"":""桃褐锈病"",""labels"":[""Disease""]},{""start"":5,""end"":21,""text"":""Peach brown rust"",""labels"":[""English""]},{""start"":55,""end"":57,""text"":""枝干"",""labels"":[""Part""]},{""start"":74,""end"":76,""text"":""叶片"",""labels"":[""Part""]},{""start"":173,""end"":175,""text"":""果实"",""labels"":[""Part""]},{""start"":65,""end"":70,""text"":""淡褐色病斑"",""labels"":[""Symptom""]},{""start"":84,""end"":94,""text"":""小圆形褐色疱疹状斑点"",""labels"":[""Symptom""]},{""start"":104,""end"":109,""text"":""黄褐色粉末"",""labels"":[""Symptom""]},{""start"":126,""end"":134,""text"":""周缘不明显的病斑"",""labels"":[""Symptom""]},{""start"":138,""end"":145,""text"":""叶背褐色斑点间"",""labels"":[""Symptom""]},{""start"":148,""end"":157,""text"":""深栗色或黑褐色斑点"",""labels"":[""Symptom""]},{""start"":165,""end"":169,""text"":""枯黄脱落"",""labels"":[""Symptom""]},{""start"":181,""end"":187,""text"":""褐色至浓褐色"",""labels"":[""Symptom""]},{""start"":188,""end"":191,""text"":""椭圆形"",""labels"":[""Symptom""]},{""start"":202,""end"":208,""text"":""中央部稍凹陷"",""labels"":[""Symptom""]}]",65.591,"桃褐锈病	Peach brown rust	桃褐锈病初秋常可引起早期落叶，削弱树势。全国各地均有发生。	(1)枝干：新梢于5月产生淡褐色病斑。(2)叶片：6月份叶背出现小圆形褐色疱疹状斑点，稍隆起，破裂后散出黄褐色粉末。在病斑相应的叶正面，发生红黄色、周缘不明显的病斑。后期在叶背褐色斑点间，出现深栗色或黑褐色斑点。严重时，叶片常枯黄脱落。(3)果实：果实病斑成褐色至浓褐色，椭圆形，大小3～7mm。病斑中央部稍凹陷，然后病斑向果肉内部纵深发展，并出现深的裂纹。	","2024-03-31T06:18:04.813604Z"
758,"1","2024-03-31T06:19:02.383253Z",2224,"[{""start"":0,""end"":4,""text"":""桃白锈病"",""labels"":[""Disease""]},{""start"":5,""end"":21,""text"":""Peach white rust"",""labels"":[""English""]},{""start"":30,""end"":32,""text"":""叶片"",""labels"":[""Area""]},{""start"":71,""end"":78,""text"":""浅绿色至淡黄色"",""labels"":[""Symptom""]},{""start"":79,""end"":86,""text"":""多角形至不整形"",""labels"":[""Symptom""]},{""start"":98,""end"":102,""text"":""变鲜黄色"",""labels"":[""Symptom""]},{""start"":118,""end"":128,""text"":""浅褐色的粉状夏孢子堆"",""labels"":[""Symptom""]},{""start"":144,""end"":151,""text"":""隆起的冬孢子堆"",""labels"":[""Symptom""]},{""start"":181,""end"":185,""text"":""多雨潮湿"",""labels"":[""Condition""]},{""start"":186,""end"":190,""text"":""排水不良"",""labels"":[""Condition""]},{""start"":196,""end"":200,""text"":""留枝过密"",""labels"":[""Condition""]},{""start"":201,""end"":207,""text"":""树冠通风水良"",""labels"":[""Condition""]}]",57.357,"桃白锈病	Peach white rust	桃白锈病主要为害叶片，严重时能造成大量落叶，影响花芽分化，削弱树势。局部地区发生。	叶表面最初出现浅绿色至淡黄色、多角形至不整形，直径约1mm的斑点，后变鲜黄色。病斑反面出现稍隆起、突破表皮的浅褐色的粉状夏孢子堆。秋天，叶反面长出雪白色、粘质和隆起的冬孢子堆。冬孢子堆和夏孢子堆可以混生，也可以各自在另外的叶片出现。	多雨潮湿，排水不良，树势衰弱，留枝过密，树冠通风水良，均会促使病害发展。","2024-03-31T06:19:02.383253Z"
759,"1","2024-03-31T06:19:44.877811Z",2225,"[{""start"":0,""end"":4,""text"":""桃软腐病"",""labels"":[""Disease""]},{""start"":5,""end"":19,""text"":""Peach soft rot"",""labels"":[""English""]},{""start"":53,""end"":59,""text"":""茶褐色小斑点"",""labels"":[""Symptom""]},{""start"":74,""end"":80,""text"":""淡褐色软腐状"",""labels"":[""Symptom""]},{""start"":104,""end"":108,""text"":""黑色小点"",""labels"":[""Symptom""]},{""start"":116,""end"":120,""text"":""温度较高"",""labels"":[""Condition""]},{""start"":121,""end"":124,""text"":""湿度大"",""labels"":[""Condition""]}]",42.29,"桃软腐病	Peach soft rot	桃软腐病各地均有发生。传染力很强，采收后的主要病害。	果实最初出现茶褐色小斑点，后迅速扩大。2～3天后病果呈淡褐色软腐状，表面长有浓密的白色细绒毛，几天后在绒毛丛中生出黑色小点，外观似黑霉。	温度较高且湿度大时发展快。","2024-03-31T06:19:44.877811Z"
760,"1","2024-03-31T06:21:18.172569Z",2226,"[{""start"":0,""end"":4,""text"":""桃灰霉病"",""labels"":[""Disease""]},{""start"":5,""end"":20,""text"":""Peach gray mold"",""labels"":[""English""]},{""start"":81,""end"":83,""text"":""枝干"",""labels"":[""Part""]},{""start"":111,""end"":113,""text"":""叶片"",""labels"":[""Part""]},{""start"":160,""end"":162,""text"":""花器"",""labels"":[""Part""]},{""start"":193,""end"":195,""text"":""果实"",""labels"":[""Part""]},{""start"":90,""end"":94,""text"":""褐色病斑"",""labels"":[""Symptom""]},{""start"":145,""end"":150,""text"":""鼠灰色霉层"",""labels"":[""Symptom""]},{""start"":184,""end"":189,""text"":""淡灰色霉层"",""labels"":[""Symptom""]},{""start"":201,""end"":208,""text"":""暗绿色凹陷病斑"",""labels"":[""Symptom""]},{""start"":210,""end"":216,""text"":""幼果凹凸不平"",""labels"":[""Symptom""]},{""start"":256,""end"":264,""text"":""褐色凹陷腐烂病斑"",""labels"":[""Symptom""]},{""start"":300,""end"":306,""text"":""黑色块状菌核"",""labels"":[""Symptom""]},{""start"":357,""end"":361,""text"":""春雨连绵"",""labels"":[""Condition""]},{""start"":410,""end"":414,""text"":""地势低洼"",""labels"":[""Condition""]},{""start"":415,""end"":421,""text"":""枝梢徒长郁闭"",""labels"":[""Condition""]},{""start"":422,""end"":426,""text"":""杂草丛生"",""labels"":[""Condition""]},{""start"":427,""end"":433,""text"":""通风透光不良"",""labels"":[""Condition""]},{""start"":442,""end"":446,""text"":""管理粗放"",""labels"":[""Condition""]},{""start"":447,""end"":453,""text"":""氮肥施用过多"",""labels"":[""Condition""]},{""start"":461,""end"":464,""text"":""机械伤"",""labels"":[""Condition""]}]",93.086,"桃灰霉病	Peach gray mold	桃灰霉病为害逐年加重，引起严重损失，已成为桃树主要的病害。该病对多种化学药剂的抗性较其他真菌强，防治难以奏效。	""(1)枝干：嫩梢发病形成褐色病斑，严重时可引起病部以上枯死。(2)叶片：托叶最易感病，发病后迅速变褐坏死。湿度大时，叶片表面可产生大量鼠灰色霉层，叶片不脱落。(3)花器：盛花期后残留的柱头和花瓣多易被侵染，后长出淡灰色霉层。(4)果实：幼果上初为暗绿色凹陷病斑，使幼果凹凸不平，僵缩而停止生长，为害加重后幼果易脱落。为害近成熟果和成熟果，一般在果顶部先出现褐色凹陷腐烂病斑，初始仅为害果面，加重时使全果快速软腐，并长出鼠灰色霉层，不久在病部长出黑色块状菌核。""	(1)寄主抗性：皮薄、汁液多、糖度高、成熟期软化速度快的水蜜桃品种发病重。(2)环境因素。桃花期春雨连绵和不太高的气温最容易诱发灰霉病的流行。果实近成熟或成熟期遇阴雨天气可造成大量烂果。(3)栽培因素：地势低洼，枝梢徒长郁闭，杂草丛生，通风透光不良的果园，发病较重。管理粗放，氮肥施用过多，栽培密度过大，机械伤、虫伤多的果园发病较重。粘性、酸性重的红黄壤桃园发病重。","2024-03-31T06:21:18.172569Z"
761,"1","2024-03-31T06:22:41.360694Z",2227,"[{""start"":0,""end"":5,""text"":""桃白纹羽病"",""labels"":[""Disease""]},{""start"":6,""end"":31,""text"":""Peach tree white root rot"",""labels"":[""English""]},{""start"":38,""end"":40,""text"":""桃树"",""labels"":[""Crops""]},{""start"":62,""end"":64,""text"":""根系"",""labels"":[""Part""]},{""start"":235,""end"":237,""text"":""植株"",""labels"":[""Part""]},{""start"":96,""end"":102,""text"":""呈水渍状腐烂"",""labels"":[""Symptom""]},{""start"":113,""end"":122,""text"":""蘑菇味的黄褐色汁液"",""labels"":[""Symptom""]},{""start"":156,""end"":161,""text"":""木质部枯朽"",""labels"":[""Symptom""]},{""start"":225,""end"":231,""text"":""黑色小型菌核"",""labels"":[""Symptom""]},{""start"":268,""end"":272,""text"":""夏天萎凋"",""labels"":[""Symptom""]},{""start"":263,""end"":267,""text"":""坐花过多"",""labels"":[""Symptom""]},{""start"":273,""end"":276,""text"":""叶变黄"",""labels"":[""Symptom""]},{""start"":320,""end"":322,""text"":""高温"",""labels"":[""Condition""]},{""start"":338,""end"":342,""text"":""土质黏重"",""labels"":[""Condition""]},{""start"":343,""end"":347,""text"":""排水不良"",""labels"":[""Condition""]}]",82.955,"桃白纹羽病	Peach tree white root rot	桃白纹羽病是桃树重要的根部病害。分布广泛，发生普遍。	(1)根系。初期病部皮层组织浮肿，松软，出现近圆形褐色病斑，以后，病部开始呈水渍状腐烂，深达木质部表层，并有蘑菇味的黄褐色汁液渗出。后期病部组织干缩纵裂，腐朽的栓皮层作鞘状套于木质部外，易分离，木质部枯朽。病根表面有柔嫩的根状菌索缠绕，初白色，后转变为灰褐色或棕褐色，剥去腐朽皮层后，可见扇状或芒状的菌丝体紧贴在木质部上，有时亦形成黑色小型菌核。(2)植株。初期，外观与健全树无异。待地上部出现树枝过分衰弱、坐花过多、夏天萎凋、叶变黄等异常现象时，根部则已大部分受害。此时着手防治已为时过晚，会很快枯死。	(1)气候因素。高温利于病害的发生。(2)农业防治：土质黏重、排水不良发病重。由旧林地改建的果园、苗圃地后建果园，发病常严重。","2024-03-31T06:22:41.360694Z"
